TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher,Process Notes,original_cache_file,moved_timestamp,_status,_reason,NeedsReview
786471.0,59,Unknown,Unknown,1167286.0,,3116,W 69th St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9764375,-118.3268474,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,7169172.0,,3128,W 69th St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9764364,-118.3269873,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1974355.0,,3302,W 71St St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9755928,-118.3295711,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1077623.0,,3111,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9746315,-118.3269728,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,3901238.0,,3115,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9746305,-118.3270912,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,6057807.0,,3123,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9746285,-118.3273278,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,9292279.0,,3137,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.974626,-118.327697,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1801602.0,,3207,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9746216,-118.3283072,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,3325338.0,,3225,W Florence Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9746152,-118.3288064,,,,,,ok,empty_or_invalid_json,True
138837.0,60,Unknown,Unknown,1503925.0,,7053,5th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9754251,-118.3227194,,,,,,ok,empty_or_invalid_json,True
